HourUTC;HourDK;FCR_N_PriceDKK;FCR_N_PriceEUR;FCR_D_UpPriceDKK;FCR_D_UpPriceEUR;FCR_D_DownPriceEUR
2021-12-31 23:00;2022-01-01 00:00;435,410004;58,549999;284,670013;38,279999;
2022-01-01 00:00;2022-01-01 01:00;445,519989;59,910000;284,739990;38,290001;
2022-01-01 01:00;2022-01-01 02:00;451,989990;60,779999;291,290009;39,169998;
2022-01-01 02:00;2022-01-01 03:00;451,619995;60,730000;284,450012;38,250000;
2022-01-01 03:00;2022-01-01 04:00;444,260010;59,740002;285,190002;38,349998;
2022-01-01 04:00;2022-01-01 05:00;443,220001;59,599998;326,089996;43,849998;
2022-01-01 05:00;2022-01-01 06:00;445,739990;59,939999;316,500000;42,560001;
2022-01-01 06:00;2022-01-01 07:00;455,109985;61,200001;320,739990;43,130001;
2022-01-01 07:00;2022-01-01 08:00;440,390015;59,220001;349,290009;46,970001;
2022-01-01 08:00;2022-01-01 09:00;417,709991;56,169998;335,089996;45,060001;
2022-01-01 09:00;2022-01-01 10:00;417,630005;56,160000;324,079987;43,580002;
2022-01-01 10:00;2022-01-01 11:00;418,299988;56,250000;324,079987;43,580002;
2022-01-01 11:00;2022-01-01 12:00;424,100006;57,029999;316,049988;42,500000;
2022-01-01 12:00;2022-01-01 13:00;428,640015;57,639999;315,980011;42,490002;
2022-01-01 13:00;2022-01-01 14:00;436,970001;58,759998;316,200012;42,520000;
2022-01-01 14:00;2022-01-01 15:00;433,100006;58,240002;349,739990;47,029999;
2022-01-01 15:00;2022-01-01 16:00;424,619995;57,099998;421,350006;56,660000;
2022-01-01 16:00;2022-01-01 17:00;420,089996;56,490002;417,190002;56,099998;
2022-01-01 17:00;2022-01-01 18:00;434,890015;58,480000;428,940002;57,680000;
2022-01-01 18:00;2022-01-01 19:00;434,959991;58,490002;425,140015;57,169998;
2022-01-01 19:00;2022-01-01 20:00;439,649994;59,119999;377,179993;50,720001;
2022-01-01 20:00;2022-01-01 21:00;424,329987;57,060001;363,119995;48,830002;
2022-01-01 21:00;2022-01-01 22:00;435,329987;58,540001;287,940002;38,720001;
2022-01-01 22:00;2022-01-01 23:00;455,929993;61,310001;287,119995;38,610001;
2022-01-01 23:00;2022-01-02 00:00;453,029999;60,919998;305,119995;41,029999;
2022-01-02 00:00;2022-01-02 01:00;439,940002;59,160000;306,309998;41,189999;
2022-01-02 01:00;2022-01-02 02:00;449,600006;60,459999;309,799988;41,660000;
2022-01-02 02:00;2022-01-02 03:00;450,790009;60,619999;315,750000;42,459999;
2022-01-02 03:00;2022-01-02 04:00;450,570007;60,590000;315,149994;42,380001;
2022-01-02 04:00;2022-01-02 05:00;449,750000;60,480000;323,329987;43,480000;
2022-01-02 05:00;2022-01-02 06:00;457,260010;61,490002;335,010010;45,049999;
2022-01-02 06:00;2022-01-02 07:00;473,619995;63,689999;299,170013;40,230000;
2022-01-02 07:00;2022-01-02 08:00;448,339996;60,290001;318,279999;42,799999;
2022-01-02 08:00;2022-01-02 09:00;439,640015;59,119999;319,769989;43,000000;
2022-01-02 09:00;2022-01-02 10:00;434,359985;58,410000;315,750000;42,459999;
2022-01-02 10:00;2022-01-02 11:00;421,049988;56,619999;315,750000;42,459999;
2022-01-02 11:00;2022-01-02 12:00;409,750000;55,099998;338,059998;45,459999;
2022-01-02 12:00;2022-01-02 13:00;414,649994;55,759998;337,320007;45,360001;
2022-01-02 13:00;2022-01-02 14:00;414,209991;55,700001;337,320007;45,360001;
2022-01-02 14:00;2022-01-02 15:00;416,510010;56,009998;361,859985;48,660000;
2022-01-02 15:00;2022-01-02 16:00;415,100006;55,820000;384,690002;51,730000;
2022-01-02 16:00;2022-01-02 17:00;412,200012;55,430000;384,019989;51,639999;
2022-01-02 17:00;2022-01-02 18:00;427,369995;57,470001;383,200012;51,529999;
2022-01-02 18:00;2022-01-02 19:00;429,600006;57,770000;382,600006;51,450001;
2022-01-02 19:00;2022-01-02 20:00;428,489990;57,619999;368,470001;49,549999;
2022-01-02 20:00;2022-01-02 21:00;427,070007;57,430000;354,570007;47,680000;
2022-01-02 21:00;2022-01-02 22:00;435,850006;58,610001;324,380005;43,619999;
2022-01-02 22:00;2022-01-02 23:00;465,369995;62,580002;325,570007;43,779999;
2022-01-02 23:00;2022-01-03 00:00;414,059998;55,680000;317,089996;42,639999;
2022-01-03 00:00;2022-01-03 01:00;428,929993;57,680000;337,390015;45,369999;
2022-01-03 01:00;2022-01-03 02:00;421,350006;56,660000;335,980011;45,180000;
2022-01-03 02:00;2022-01-03 03:00;429,299988;57,730000;311,809998;41,930000;
2022-01-03 03:00;2022-01-03 04:00;432,799988;58,200001;317,980011;42,759998;
2022-01-03 04:00;2022-01-03 05:00;421,119995;56,630001;311,660004;41,910000;
2022-01-03 05:00;2022-01-03 06:00;434,579987;58,439999;337,609985;45,400002;
2022-01-03 06:00;2022-01-03 07:00;449,160004;60,400002;328,989990;44,240002;
2022-01-03 07:00;2022-01-03 08:00;411,600006;55,349998;373,010010;50,160000;
2022-01-03 08:00;2022-01-03 09:00;411,309998;55,310001;372,790009;50,130001;
2022-01-03 09:00;2022-01-03 10:00;411,309998;55,310001;360,440002;48,470001;
2022-01-03 10:00;2022-01-03 11:00;405,579987;54,540001;352,339996;47,380001;
2022-01-03 11:00;2022-01-03 12:00;408,700012;54,959999;366,470001;49,279999;
2022-01-03 12:00;2022-01-03 13:00;406,920013;54,720001;373,679993;50,250000;
2022-01-03 13:00;2022-01-03 14:00;406,920013;54,720001;365,869995;49,200001;
2022-01-03 14:00;2022-01-03 15:00;407,809998;54,840000;360,369995;48,459999;
2022-01-03 15:00;2022-01-03 16:00;408,109985;54,880001;361,779999;48,650002;
2022-01-03 16:00;2022-01-03 17:00;408,260010;54,900002;368,029999;49,490002;
2022-01-03 17:00;2022-01-03 18:00;422,309998;56,790001;369,140015;49,639999;
2022-01-03 18:00;2022-01-03 19:00;422,239990;56,779999;374,350006;50,340000;
2022-01-03 19:00;2022-01-03 20:00;417,630005;56,160000;377,250000;50,730000;
2022-01-03 20:00;2022-01-03 21:00;438,970001;59,029999;378,359985;50,880001;
2022-01-03 21:00;2022-01-03 22:00;447,079987;60,119999;343,859985;46,240002;
2022-01-03 22:00;2022-01-03 23:00;453,769989;61,020000;345,119995;46,410000;
2022-01-03 23:00;2022-01-04 00:00;477,859985;64,260002;325,859985;43,820000;
2022-01-04 00:00;2022-01-04 01:00;473,850006;63,720001;319,320007;42,939999;
2022-01-04 01:00;2022-01-04 02:00;474,000000;63,740002;335,600006;45,130001;
2022-01-04 02:00;2022-01-04 03:00;472,429993;63,529999;335,380005;45,099998;
2022-01-04 03:00;2022-01-04 04:00;464,480011;62,459999;309,869995;41,669998;
2022-01-04 04:00;2022-01-04 05:00;477,190002;64,169998;331,140015;44,529999;
2022-01-04 05:00;2022-01-04 06:00;484,410004;65,139999;336,649994;45,270000;
2022-01-04 06:00;2022-01-04 07:00;422,019989;56,750000;330,700012;44,470001;
2022-01-04 07:00;2022-01-04 08:00;394,869995;53,099998;336,269989;45,220001;
2022-01-04 08:00;2022-01-04 09:00;389,070007;52,320000;327,500000;44,040001;
2022-01-04 09:00;2022-01-04 10:00;390,190002;52,470001;319,540009;42,970001;
2022-01-04 10:00;2022-01-04 11:00;399,190002;53,680000;320,209991;43,060001;
2022-01-04 11:00;2022-01-04 12:00;391,230011;52,610001;314,709991;42,320000;
2022-01-04 12:00;2022-01-04 13:00;389,369995;52,360001;324,000000;43,570000;
2022-01-04 13:00;2022-01-04 14:00;391,750000;52,680000;327,130005;43,990002;
2022-01-04 14:00;2022-01-04 15:00;392,570007;52,790001;320,510010;43,099998;
2022-01-04 15:00;2022-01-04 16:00;391,380005;52,630001;336,130005;45,200001;
2022-01-04 16:00;2022-01-04 17:00;385,209991;51,799999;323,630005;43,520000;
2022-01-04 17:00;2022-01-04 18:00;404,839996;54,439999;325,269989;43,740002;
2022-01-04 18:00;2022-01-04 19:00;410,790009;55,240002;323,040009;43,439999;
2022-01-04 19:00;2022-01-04 20:00;439,489990;59,099998;335,459991;45,110001;
2022-01-04 20:00;2022-01-04 21:00;462,619995;62,209999;355,910004;47,860001;
2022-01-04 21:00;2022-01-04 22:00;462,470001;62,189999;342,450012;46,049999;
2022-01-04 22:00;2022-01-04 23:00;464,920013;62,520000;364,010010;48,950001;
2022-01-04 23:00;2022-01-05 00:00;446,290009;60,000000;291,059998;39,130001;
2022-01-05 00:00;2022-01-05 01:00;434,839996;58,459999;282,209991;37,939999;
2022-01-05 01:00;2022-01-05 02:00;435,510010;58,549999;281,390015;37,830002;
2022-01-05 02:00;2022-01-05 03:00;433,420013;58,270000;282,730011;38,009998;
2022-01-05 03:00;2022-01-05 04:00;436,989990;58,750000;275,059998;36,980000;
2022-01-05 04:00;2022-01-05 05:00;456,109985;61,320000;282,500000;37,980000;
2022-01-05 05:00;2022-01-05 06:00;451,350006;60,680000;289,049988;38,860001;
2022-01-05 06:00;2022-01-05 07:00;453,730011;61,000000;280,200012;37,669998;
2022-01-05 07:00;2022-01-05 08:00;417,649994;56,150002;285,920013;38,439999;
2022-01-05 08:00;2022-01-05 09:00;417,579987;56,139999;283,320007;38,090000;
2022-01-05 09:00;2022-01-05 10:00;417,649994;56,150002;282,500000;37,980000;
2022-01-05 10:00;2022-01-05 11:00;417,799988;56,169998;281,390015;37,830002;
2022-01-05 11:00;2022-01-05 12:00;408,059998;54,860001;283,250000;38,080002;
2022-01-05 12:00;2022-01-05 13:00;408,429993;54,910000;282,799988;38,020000;
2022-01-05 13:00;2022-01-05 14:00;408,209991;54,880001;292,170013;39,279999;
2022-01-05 14:00;2022-01-05 15:00;408,130005;54,869999;313,450012;42,139999;
2022-01-05 15:00;2022-01-05 16:00;411,410004;55,310001;378,829987;50,930000;
2022-01-05 16:00;2022-01-05 17:00;381,209991;51,250000;370,200012;49,770000;
2022-01-05 17:00;2022-01-05 18:00;420,929993;56,590000;379,500000;51,020000;
2022-01-05 18:00;2022-01-05 19:00;421,149994;56,619999;375,029999;50,419998;
2022-01-05 19:00;2022-01-05 20:00;458,640015;61,660000;377,709991;50,779999;
2022-01-05 20:00;2022-01-05 21:00;456,929993;61,430000;295,820007;39,770000;
2022-01-05 21:00;2022-01-05 22:00;455,369995;61,220001;289,869995;38,970001;
2022-01-05 22:00;2022-01-05 23:00;456,559998;61,380001;286,820007;38,560001;
2022-01-05 23:00;2022-01-06 00:00;453,630005;60,980000;257,049988;34,560001;
2022-01-06 00:00;2022-01-06 01:00;446,670013;60,040001;269,250000;36,200001;
2022-01-06 01:00;2022-01-06 02:00;446,369995;60,000000;271,549988;36,509998;
2022-01-06 02:00;2022-01-06 03:00;442,160004;59,439999;273,339996;36,750000;
2022-01-06 03:00;2022-01-06 04:00;442,470001;59,480000;273,559998;36,779999;
2022-01-06 04:00;2022-01-06 05:00;446,410004;60,009998;271,700012;36,529999;
2022-01-06 05:00;2022-01-06 06:00;436,880005;58,730000;276,690002;37,200001;
2022-01-06 06:00;2022-01-06 07:00;465,600006;62,590000;272,369995;36,619999;
2022-01-06 07:00;2022-01-06 08:00;469,179993;63,070000;272,450012;36,630001;
2022-01-06 08:00;2022-01-06 09:00;430,970001;57,930000;268,429993;36,090000;
2022-01-06 09:00;2022-01-06 10:00;431,100006;57,950001;266,940002;35,889999;
2022-01-06 10:00;2022-01-06 11:00;431,700012;58,029999;267,170013;35,919998;
2022-01-06 11:00;2022-01-06 12:00;428,959991;57,660000;267,980011;36,029999;
2022-01-06 12:00;2022-01-06 13:00;429,040009;57,669998;264,410004;35,549999;
2022-01-06 13:00;2022-01-06 14:00;424,459991;57,060001;263,519989;35,430000;
2022-01-06 14:00;2022-01-06 15:00;424,369995;57,049999;288,140015;38,740002;
2022-01-06 15:00;2022-01-06 16:00;423,500000;56,930000;323,769989;43,529999;
2022-01-06 16:00;2022-01-06 17:00;417,630005;56,139999;385,950012;51,889999;
2022-01-06 17:00;2022-01-06 18:00;425,640015;57,220001;347,790009;46,759998;
2022-01-06 18:00;2022-01-06 19:00;425,739990;57,230000;304,130005;40,889999;
2022-01-06 19:00;2022-01-06 20:00;433,470001;58,270000;297,440002;39,990002;
2022-01-06 20:00;2022-01-06 21:00;432,260010;58,110001;287,619995;38,669998;
2022-01-06 21:00;2022-01-06 22:00;438,089996;58,889999;277,799988;37,349998;
2022-01-06 22:00;2022-01-06 23:00;433,140015;58,220001;263,600006;35,439999;
2022-01-06 23:00;2022-01-07 00:00;431,869995;58,060001;243,759995;32,770000;
2022-01-07 00:00;2022-01-07 01:00;437,899994;58,869999;244,500000;32,869999;
2022-01-07 01:00;2022-01-07 02:00;437,600006;58,830002;244,429993;32,860001;
2022-01-07 02:00;2022-01-07 03:00;433,959991;58,340000;245,240005;32,970001;
2022-01-07 03:00;2022-01-07 04:00;435,440002;58,540001;245,020004;32,939999;
2022-01-07 04:00;2022-01-07 05:00;428,230011;57,570000;247,699997;33,299999;
2022-01-07 05:00;2022-01-07 06:00;401,299988;53,950001;256,329987;34,459999;
2022-01-07 06:00;2022-01-07 07:00;413,950012;55,650002;250,820007;33,720001;
2022-01-07 07:00;2022-01-07 08:00;431,059998;57,950001;252,380005;33,930000;
2022-01-07 08:00;2022-01-07 09:00;429,049988;57,680000;247,850006;33,320000;
2022-01-07 09:00;2022-01-07 10:00;429,940002;57,799999;249,190002;33,500000;
2022-01-07 10:00;2022-01-07 11:00;419,600006;56,410000;249,190002;33,500000;
2022-01-07 11:00;2022-01-07 12:00;419,670013;56,419998;269,269989;36,200001;
2022-01-07 12:00;2022-01-07 13:00;418,410004;56,250000;266,070007;35,770000;
2022-01-07 13:00;2022-01-07 14:00;417,739990;56,160000;264,359985;35,540001;
2022-01-07 14:00;2022-01-07 15:00;419,299988;56,369999;275,000000;36,970001;
2022-01-07 15:00;2022-01-07 16:00;421,609985;56,680000;280,130005;37,660000;
2022-01-07 16:00;2022-01-07 17:00;425,920013;57,259998;364,260010;48,970001;
2022-01-07 17:00;2022-01-07 18:00;422,869995;56,849998;393,049988;52,840000;
2022-01-07 18:00;2022-01-07 19:00;420,489990;56,529999;385,760010;51,860001;
2022-01-07 19:00;2022-01-07 20:00;393,790009;52,939999;257,739990;34,650002;
2022-01-07 20:00;2022-01-07 21:00;388,059998;52,169998;265,029999;35,630001;
2022-01-07 21:00;2022-01-07 22:00;388,660004;52,250000;264,510010;35,560001;
2022-01-07 22:00;2022-01-07 23:00;390,070007;52,439999;263,019989;35,360001;
2022-01-07 23:00;2022-01-08 00:00;434,679993;58,430000;248,179993;33,360001;
2022-01-08 00:00;2022-01-08 01:00;389,000000;52,290001;248,100006;33,349998;
2022-01-08 01:00;2022-01-08 02:00;387,290009;52,060001;248,179993;33,360001;
2022-01-08 02:00;2022-01-08 03:00;395,920013;53,220001;247,800003;33,310001;
2022-01-08 03:00;2022-01-08 04:00;431,260010;57,970001;247,059998;33,209999;
2022-01-08 04:00;2022-01-08 05:00;384,239990;51,650002;242,600006;32,610001;
2022-01-08 05:00;2022-01-08 06:00;377,769989;50,779999;239,990005;32,259998;
2022-01-08 06:00;2022-01-08 07:00;429,100006;57,680000;241,550003;32,470001;
2022-01-08 07:00;2022-01-08 08:00;428,130005;57,549999;240,070007;32,270000;
2022-01-08 08:00;2022-01-08 09:00;431,850006;58,049999;240,660004;32,349998;
2022-01-08 09:00;2022-01-08 10:00;403,279999;54,209999;239,320007;32,169998;
2022-01-08 10:00;2022-01-08 11:00;395,989990;53,230000;239,619995;32,209999;
2022-01-08 11:00;2022-01-08 12:00;393,760010;52,930000;238,580002;32,070000;
2022-01-08 12:00;2022-01-08 13:00;393,170013;52,849998;240,360001;32,310001;
2022-01-08 13:00;2022-01-08 14:00;396,220001;53,259998;241,110001;32,410000;
2022-01-08 14:00;2022-01-08 15:00;397,929993;53,490002;244,309998;32,840000;
2022-01-08 15:00;2022-01-08 16:00;405,369995;54,490002;258,290009;34,720001;
2022-01-08 16:00;2022-01-08 17:00;402,089996;54,049999;261,790009;35,189999;
2022-01-08 17:00;2022-01-08 18:00;422,399994;56,779999;263,649994;35,439999;
2022-01-08 18:00;2022-01-08 19:00;408,339996;54,889999;246,020004;33,070000;
2022-01-08 19:00;2022-01-08 20:00;439,369995;59,060001;254,940002;34,270000;
2022-01-08 20:00;2022-01-08 21:00;433,119995;58,220001;242,149994;32,549999;
2022-01-08 21:00;2022-01-08 22:00;447,179993;60,110001;241,850006;32,509998;
2022-01-08 22:00;2022-01-08 23:00;447,549988;60,160000;243,039993;32,669998;
2022-01-08 23:00;2022-01-09 00:00;386,850006;52,009998;230,210007;30,950001;
2022-01-09 00:00;2022-01-09 01:00;386,480011;51,959999;230,649994;31,010000;
2022-01-09 01:00;2022-01-09 02:00;386,329987;51,939999;231,690002;31,150000;
2022-01-09 02:00;2022-01-09 03:00;386,329987;51,939999;231,470001;31,120001;
2022-01-09 03:00;2022-01-09 04:00;387,369995;52,080002;229,089996;30,799999;
2022-01-09 04:00;2022-01-09 05:00;385,510010;51,830002;232,210007;31,219999;
2022-01-09 05:00;2022-01-09 06:00;384,619995;51,709999;233,110001;31,340000;
2022-01-09 06:00;2022-01-09 07:00;382,760010;51,459999;230,279999;30,959999;
2022-01-09 07:00;2022-01-09 08:00;383,950012;51,619999;232,509995;31,260000;
2022-01-09 08:00;2022-01-09 09:00;388,859985;52,279999;233,779999;31,430000;
2022-01-09 09:00;2022-01-09 10:00;363,420013;48,860001;232,960007;31,320000;
2022-01-09 10:00;2022-01-09 11:00;380,970001;51,220001;233,110001;31,340000;
2022-01-09 11:00;2022-01-09 12:00;381,049988;51,230000;239,500000;32,200001;
2022-01-09 12:00;2022-01-09 13:00;379,779999;51,060001;245,009995;32,939999;
2022-01-09 13:00;2022-01-09 14:00;378,820007;50,930000;243,669998;32,759998;
2022-01-09 14:00;2022-01-09 15:00;379,929993;51,080002;274,239990;36,869999;
2022-01-09 15:00;2022-01-09 16:00;381,049988;51,230000;274,459991;36,900002;
2022-01-09 16:00;2022-01-09 17:00;383,649994;51,580002;330,100006;44,380001;
2022-01-09 17:00;2022-01-09 18:00;384,619995;51,709999;283,760010;38,150002;
2022-01-09 18:00;2022-01-09 19:00;383,950012;51,619999;278,480011;37,439999;
2022-01-09 19:00;2022-01-09 20:00;383,209991;51,520000;264,640015;35,580002;
2022-01-09 20:00;2022-01-09 21:00;380,750000;51,189999;263,529999;35,430000;
2022-01-09 21:00;2022-01-09 22:00;366,540009;49,279999;259,359985;34,869999;
2022-01-09 22:00;2022-01-09 23:00;373,390015;50,200001;258,989990;34,820000;
2022-01-09 23:00;2022-01-10 00:00;352,640015;47,410000;233,929993;31,450001;
2022-01-10 00:00;2022-01-10 01:00;389,450012;52,360001;228,639999;30,740000;
2022-01-10 01:00;2022-01-10 02:00;389,079987;52,310001;228,639999;30,740000;
2022-01-10 02:00;2022-01-10 03:00;389,010010;52,299999;234,369995;31,510000;
2022-01-10 03:00;2022-01-10 04:00;359,850006;48,380001;234,149994;31,480000;
2022-01-10 04:00;2022-01-10 05:00;351,820007;47,299999;230,949997;31,049999;
2022-01-10 05:00;2022-01-10 06:00;397,489990;53,439999;235,119995;31,610001;
2022-01-10 06:00;2022-01-10 07:00;388,109985;52,180000;237,270004;31,900000;
2022-01-10 07:00;2022-01-10 08:00;387,670013;52,119999;235,559998;31,670000;
2022-01-10 08:00;2022-01-10 09:00;393,470001;52,900002;230,210007;30,950001;
2022-01-10 09:00;2022-01-10 10:00;392,950012;52,830002;230,729996;31,020000;
2022-01-10 10:00;2022-01-10 11:00;391,540009;52,639999;233,330002;31,370001;
2022-01-10 11:00;2022-01-10 12:00;391,459991;52,630001;231,250000;31,090000;
2022-01-10 12:00;2022-01-10 13:00;391,760010;52,669998;231,619995;31,139999;
2022-01-10 13:00;2022-01-10 14:00;392,350006;52,750000;231,690002;31,150000;
2022-01-10 14:00;2022-01-10 15:00;392,429993;52,759998;254,750000;34,250000;
2022-01-10 15:00;2022-01-10 16:00;392,279999;52,740002;258,320007;34,730000;
2022-01-10 16:00;2022-01-10 17:00;392,429993;52,759998;295,660004;39,750000;
2022-01-10 17:00;2022-01-10 18:00;393,019989;52,840000;288,450012;38,779999;
2022-01-10 18:00;2022-01-10 19:00;391,910004;52,689999;282,119995;37,930000;
2022-01-10 19:00;2022-01-10 20:00;392,130005;52,720001;253,490005;34,080002;
2022-01-10 20:00;2022-01-10 21:00;388,929993;52,290001;232,740005;31,290001;
2022-01-10 21:00;2022-01-10 22:00;395,029999;53,110001;229,240005;30,820000;
2022-01-10 22:00;2022-01-10 23:00;368,260010;49,509998;229,020004;30,790001;
2022-01-10 23:00;2022-01-11 00:00;343,779999;46,220001;227,529999;30,590000;
2022-01-11 00:00;2022-01-11 01:00;351,220001;47,220001;226,710007;30,480000;
2022-01-11 01:00;2022-01-11 02:00;348,399994;46,840000;223,070007;29,990000;
2022-01-11 02:00;2022-01-11 03:00;348,019989;46,790001;223,740005;30,080000;
2022-01-11 03:00;2022-01-11 04:00;349,809998;47,029999;223,440002;30,040001;
2022-01-11 04:00;2022-01-11 05:00;374,429993;50,340000;228,199997;30,680000;
2022-01-11 05:00;2022-01-11 06:00;379,260010;50,990002;237,789993;31,969999;
2022-01-11 06:00;2022-01-11 07:00;374,059998;50,290001;235,410004;31,650000;
2022-01-11 07:00;2022-01-11 08:00;372,420013;50,070000;236,160004;31,750000;
2022-01-11 08:00;2022-01-11 09:00;377,029999;50,689999;231,539993;31,129999;
2022-01-11 09:00;2022-01-11 10:00;374,429993;50,340000;222,100006;29,860001;
2022-01-11 10:00;2022-01-11 11:00;370,779999;49,849998;225,520004;30,320000;
2022-01-11 11:00;2022-01-11 12:00;372,570007;50,090000;233,550003;31,400000;
2022-01-11 12:00;2022-01-11 13:00;373,540009;50,220001;233,330002;31,370001;
2022-01-11 13:00;2022-01-11 14:00;375,399994;50,470001;232,070007;31,200001;
2022-01-11 14:00;2022-01-11 15:00;375,250000;50,450001;244,639999;32,889999;
2022-01-11 15:00;2022-01-11 16:00;375,170013;50,439999;248,580002;33,419998;
2022-01-11 16:00;2022-01-11 17:00;373,390015;50,200001;262,260010;35,259998;
2022-01-11 17:00;2022-01-11 18:00;370,559998;49,820000;252,820007;33,990002;
2022-01-11 18:00;2022-01-11 19:00;367,070007;49,349998;246,869995;33,189999;
2022-01-11 19:00;2022-01-11 20:00;365,209991;49,099998;235,410004;31,650000;
2022-01-11 20:00;2022-01-11 21:00;348,019989;46,790001;239,800003;32,240002;
2022-01-11 21:00;2022-01-11 22:00;338,880005;45,560001;239,279999;32,169998;
2022-01-11 22:00;2022-01-11 23:00;341,549988;45,919998;236,899994;31,850000;
2022-01-11 23:00;2022-01-12 00:00;381,429993;51,279999;224,330002;30,160000;
2022-01-12 00:00;2022-01-12 01:00;378,750000;50,919998;225,970001;30,379999;
2022-01-12 01:00;2022-01-12 02:00;379,339996;51,000000;222,100006;29,860001;
2022-01-12 02:00;2022-01-12 03:00;378,000000;50,820000;225,669998;30,340000;
2022-01-12 03:00;2022-01-12 04:00;378,299988;50,860001;225,300003;30,290001;
2022-01-12 04:00;2022-01-12 05:00;377,260010;50,720001;227,899994;30,639999;
2022-01-12 05:00;2022-01-12 06:00;375,920013;50,540001;234,520004;31,530001;
2022-01-12 06:00;2022-01-12 07:00;344,239990;46,279999;235,419998;31,650000;
2022-01-12 07:00;2022-01-12 08:00;343,640015;46,200001;233,929993;31,450001;
2022-01-12 08:00;2022-01-12 09:00;322,890015;43,410000;236,089996;31,740000;
2022-01-12 09:00;2022-01-12 10:00;331,070007;44,509998;234,229996;31,490000;
2022-01-12 10:00;2022-01-12 11:00;367,589996;49,419998;232,220001;31,219999;
2022-01-12 11:00;2022-01-12 12:00;370,489990;49,810001;222,550003;29,920000;
2022-01-12 12:00;2022-01-12 13:00;372,130005;50,029999;230,360001;30,969999;
2022-01-12 13:00;2022-01-12 14:00;372,200012;50,040001;237,720001;31,959999;
2022-01-12 14:00;2022-01-12 15:00;371,829987;49,990002;238,320007;32,040001;
2022-01-12 15:00;2022-01-12 16:00;373,619995;50,230000;243,970001;32,799999;
2022-01-12 16:00;2022-01-12 17:00;365,209991;49,099998;245,679993;33,029999;
2022-01-12 17:00;2022-01-12 18:00;372,429993;50,070000;242,929993;32,660000;
2022-01-12 18:00;2022-01-12 19:00;375,769989;50,520000;235,559998;31,670000;
2022-01-12 19:00;2022-01-12 20:00;374,660004;50,369999;231,550003;31,129999;
2022-01-12 20:00;2022-01-12 21:00;378,230011;50,849998;229,240005;30,820000;
2022-01-12 21:00;2022-01-12 22:00;385,959991;51,889999;220,539993;29,650000;
2022-01-12 22:00;2022-01-12 23:00;385,959991;51,889999;221,880005;29,830000;
2022-01-12 23:00;2022-01-13 00:00;362,790009;48,759998;204,160004;27,440001;
2022-01-13 00:00;2022-01-13 01:00;362,420013;48,709999;203,570007;27,360001;
2022-01-13 01:00;2022-01-13 02:00;362,940002;48,779999;202,229996;27,180000;
2022-01-13 02:00;2022-01-13 03:00;362,869995;48,770000;202,229996;27,180000;
2022-01-13 03:00;2022-01-13 04:00;362,350006;48,700001;202,529999;27,219999;
2022-01-13 04:00;2022-01-13 05:00;366,369995;49,240002;215,770004;29,000000;
2022-01-13 05:00;2022-01-13 06:00;369,269989;49,630001;227,229996;30,540001;
2022-01-13 06:00;2022-01-13 07:00;370,010010;49,730000;228,419998;30,700001;
2022-01-13 07:00;2022-01-13 08:00;377,750000;50,770000;217,850006;29,280001;
2022-01-13 08:00;2022-01-13 09:00;362,420013;48,709999;218,300003;29,340000;
2022-01-13 09:00;2022-01-13 10:00;360,929993;48,509998;217,410004;29,219999;
2022-01-13 10:00;2022-01-13 11:00;364,579987;49,000000;219,940002;29,559999;
2022-01-13 11:00;2022-01-13 12:00;364,279999;48,959999;218,300003;29,340000;
2022-01-13 12:00;2022-01-13 13:00;366,890015;49,310001;227,529999;30,580000;
2022-01-13 13:00;2022-01-13 14:00;366,290009;49,230000;229,160004;30,799999;
2022-01-13 14:00;2022-01-13 15:00;365,399994;49,110001;231,550003;31,120001;
2022-01-13 15:00;2022-01-13 16:00;365,920013;49,180000;234,149994;31,469999;
2022-01-13 16:00;2022-01-13 17:00;363,390015;48,840000;244,050003;32,799999;
2022-01-13 17:00;2022-01-13 18:00;366,140015;49,209999;242,410004;32,580002;
2022-01-13 18:00;2022-01-13 19:00;362,869995;48,770000;238,389999;32,040001;
2022-01-13 19:00;2022-01-13 20:00;361,230011;48,549999;232,660004;31,270000;
2022-01-13 20:00;2022-01-13 21:00;371,130005;49,880001;218,380005;29,350000;
2022-01-13 21:00;2022-01-13 22:00;372,760010;50,099998;213,690002;28,719999;
2022-01-13 22:00;2022-01-13 23:00;370,679993;49,820000;218,669998;29,389999;
2022-01-13 23:00;2022-01-14 00:00;380,850006;51,180000;228,970001;30,770000;
2022-01-14 00:00;2022-01-14 01:00;381,519989;51,270000;234,110001;31,459999;
2022-01-14 01:00;2022-01-14 02:00;381,369995;51,250000;234,110001;31,459999;
2022-01-14 02:00;2022-01-14 03:00;381,220001;51,230000;233,880005;31,430000;
2022-01-14 03:00;2022-01-14 04:00;382,040009;51,340000;233,660004;31,400000;
2022-01-14 04:00;2022-01-14 05:00;385,910004;51,860001;219,300003;29,469999;
2022-01-14 05:00;2022-01-14 06:00;378,839996;50,910000;217,210007;29,190001;
2022-01-14 06:00;2022-01-14 07:00;372,220001;50,020000;225,330002;30,280001;
2022-01-14 07:00;2022-01-14 08:00;370,429993;49,779999;222,050003;29,840000;
2022-01-14 08:00;2022-01-14 09:00;369,390015;49,639999;223,389999;30,020000;
2022-01-14 09:00;2022-01-14 10:00;369,320007;49,630001;223,610001;30,049999;
